timesteps,callback_step,reward_mean,reward_min,reward_max,done_rate,action_abs_mean,action_std,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,electrode_radius_mean,train_actor_loss,train_critic_loss,train_ent_coef,train_ent_coef_loss
36400,4550,1.1668705386445266,0.030544028237828598,3.6058755602854102,1.0,0.6379654513366404,0.6050115115354593,1.625,0.4965128634591569,0.36091242956369707,-0.636161316086173,9.248657179749715,767.9725991911255,0.1943961612394196,0.711816712282598,0.5223098298601703,-1.3120838105678558,0.37147247046232224,nan,nan
36800,4600,2.2313348867936,0.0254732977469529,3.597056102596505,1.0,0.5338860070314695,0.4679229425651983,2.75,0.868207316780458,0.7837890760960243,-0.5940907899020512,10.363246668774519,591.106466948986,0.21667413897579538,0.2793388937061536,0.48147854211626245,-1.3415662348270416,0.4011535160243511,nan,nan
37200,4650,0.6239123074860646,0.02807693767329691,3.323710832964948,1.0,0.615790660978746,0.6123237097096088,0.875,0.248716561244956,0.02703143558048074,-0.6382853506851931,8.905261548720299,811.1016824841499,0.26378745036079637,0.7968543923925608,0.4741861482788676,-1.2859686613082886,0.3716374933719635,nan,nan
37600,4700,0.3795949641101741,0.029121275782832686,2.79252530031188,1.0,0.5568623949657194,0.5484579490286451,0.375,0.12389815110710042,-0.11226715665084425,-0.6229078986290266,8.461966364831897,707.6925600413233,0.321376229589805,1.0204138420522213,0.5338454945185547,-1.291939377784729,0.3426511511206627,nan,nan
38000,4750,0.6823694374009719,-0.14991393064123448,2.8835728441847923,1.0,0.6228943770111073,0.5863268443110341,1.0,0.3662330408315508,0.1902431977965065,-0.6419141219344481,7.741314398909452,749.258219380863,0.2479320193029707,1.3070751680061221,0.491569570701319,-1.3142071962356567,0.3702034391462803,nan,nan
38400,4800,1.3709892664897985,0.02411430456093351,3.5843662664565517,1.0,0.5789294540591072,0.5051339335613337,1.75,0.6094881895867563,0.46849910639787534,-0.6325551214164553,8.588111846400423,666.1237173830159,0.2008733852801379,1.3628592970781028,0.5158032455074617,-1.3792766630649567,0.40597866103053093,nan,nan
38800,4850,0.7061829364667688,0.021222809295176993,2.543713369479171,1.0,0.5477724195807241,0.5524513648171033,1.125,0.36715329986230594,0.15047742996674487,-0.6297445093023057,8.764980014160972,757.0210532285273,0.33959578503156085,1.0986360465176404,0.5061011047866557,-1.337357372045517,0.36847660318017006,nan,nan
39200,4900,1.0674347339873331,0.02729728434221922,2.809462206911295,1.0,0.5668406928070908,0.5411298647439787,1.375,0.4901311919386512,0.32486948169793317,-0.6414690652419377,8.464795688012963,697.9244532994926,0.2653675663131798,1.625896325422218,0.5141221345647797,-1.3719937801361084,0.3866741508245468,nan,nan
39600,4950,0.8559810986830875,0.030779819999917468,2.4794511647793147,1.0,0.5394637796562165,0.5229650587095039,1.0,0.3662330408315508,0.18889128142044465,-0.6380965619362374,10.287590475056785,657.7699696645141,0.2872452446975513,0.7308036141330376,0.47986148603931666,-1.3551141619682312,0.36213594302535057,nan,nan
40000,5000,1.2094812218103548,0.024878097377965466,3.86185580058502,1.0,0.594315836642636,0.5458813548707653,1.75,0.497433122489912,0.3319176102010356,-0.6306393617528603,9.94862836643122,700.1249885070138,0.19823921943781897,0.3516834229230881,0.4932817474108867,-1.2690722346305847,0.35955987125635147,nan,nan
40400,5050,0.4989210685094647,-0.05584263345223173,2.3665150877072105,1.0,0.6102055829614983,0.6011062844752038,0.875,0.3607716283418003,0.1574881987190158,-0.6396590852547397,9.639576902083354,787.0439378311858,0.22325282612597222,0.9039884735830128,0.45702268343513,-1.3740572035312653,0.33606311678886414,nan,nan
40800,5100,0.8130180497391497,0.02371329302391294,2.6849263543397477,1.0,0.6029201748606283,0.5489878266147167,1.125,0.37169445332130124,0.1907956504556293,-0.62958592961466,9.533506474387831,695.6670521758497,0.16805990662658588,0.8952747849980369,0.46402761630789124,-1.3442749977111816,0.4141647554934025,nan,nan
41200,5150,1.5110735112089835,0.030455424071667826,2.837188413201366,1.0,0.574830054873928,0.47218977405643675,1.875,0.619490755535502,0.4984076037332433,-0.6164934127439244,8.196252725113881,603.1985557910957,0.2115415967942681,0.7685898989439011,0.4733153582088726,-1.4279119968414307,0.3612564951181412,nan,nan
41600,5200,0.6197785945889104,0.02422162732032345,2.8804949969345044,1.0,0.5570906282810029,0.4857247810481905,0.625,0.24233488972445036,0.03799530355674051,-0.6345250865158363,10.352853586558485,610.8570867800154,0.2010399881051853,1.8499160092324018,0.4995742076886039,-1.3458215594291687,0.3778408579528332,nan,nan
42000,5250,0.5349297268277122,0.024631062770421524,2.078866995153352,1.0,0.6282415589957964,0.6455968863188947,0.875,0.248716561244956,0.03047889652586548,-0.6366102806252965,8.473252846873365,853.7606786121614,0.2812542631186079,1.3328718370757997,0.5320367595749916,-1.2999014258384705,0.4298821873962879,nan,nan
42400,5300,1.2963303171004124,0.023452464933824864,2.7086139476425797,1.0,0.5821630787941103,0.5454244514357829,1.75,0.6094881895867563,0.4736166822918656,-0.6209992026017248,9.703138165881972,690.6601976370439,0.19899909344989283,1.4104819879867136,0.5426696648375212,-1.4375930428504944,0.4138236604630947,nan,nan
42800,5350,0.10305429759099426,-0.358867666938512,0.9853682655611358,1.0,0.6452687519049505,0.6177640895851619,0.375,0.20817691780891406,0.022016646832685505,-0.6185904946967529,8.658381197220587,784.9002283473965,0.2093627003824804,0.13832283293595538,0.5007908496785274,-1.4723316133022308,0.37444934621453285,nan,nan
43200,5400,0.5737206634904376,0.023569186946417974,2.6075995574735695,1.0,0.6336004231561674,0.5696835095231609,0.75,0.24779630221420085,0.02996909385746982,-0.6420614336772976,7.861686161016113,743.9711862243712,0.19126311509724475,0.9559842653106898,0.4890838602624688,-1.3816337883472443,0.39243527315557003,nan,nan
43600,5450,1.3447638167816685,0.02856345747691587,2.8393318182821057,1.0,0.5926849626121111,0.513865320272275,1.5,0.4955926044284017,0.3276212071023938,-0.6267665861144851,8.067915785289369,648.9521990297362,0.19557949376758188,1.1176887201145291,0.4946718117454544,-1.4304505288600922,0.3935524672269821,nan,nan
44000,5500,0.8367530799179723,0.0197951102992672,2.3474873199664263,1.0,0.629369517606392,0.620191734562631,1.125,0.37169445332130124,0.17110864797493291,-0.6142203211755374,9.944466194059931,809.0101921843598,0.18051908580353482,1.6804320935625583,0.4992148141427064,-1.3804053962230682,0.35725120455026627,nan,nan
44400,5550,1.0052603321919649,-0.5156273282195256,3.806545171133541,1.0,0.5799122545722639,0.5568319221312016,1.5,0.4632751505743757,0.32790684146918275,-0.614761860707719,9.118006548358824,718.6272893450223,0.23815334829036144,1.0032665872131474,0.45516559694417547,-1.411432832479477,0.3464129976928234,nan,nan
44800,5600,0.6580861265774163,0.024549627912568775,2.574526418659114,1.0,0.6174560315848794,0.549411574050432,0.75,0.24779630221420085,0.04204527265766339,-0.6638506701972939,8.21214417704381,677.59186544572,0.17830242227530108,1.6768249895540066,0.49324826314376313,-1.4028598964214325,0.37710005417466164,nan,nan
45200,5650,0.0614386379218554,-0.006666666666666821,0.3070236916916693,1.0,0.6645312197506428,0.6925457050399652,0.75,0.24779630221420085,0.01690418677962227,-0.6628069365426106,10.359277064043562,935.0919402204454,0.24904551241779702,0.5843536416068673,0.5339790936067865,-1.3908502459526062,0.38130857050418854,nan,nan
45600,5700,0.35482661472147475,0.016868775780526833,2.6287000724296736,1.0,0.6515979833347956,0.6216189998838096,0.375,0.12389815110710042,-0.15283658106764159,-0.6444838709006058,7.915922057571588,796.1389712581877,0.22502128692111,0.9737139148637652,0.496601070094007,-1.383059024810791,0.37715960666537285,nan,nan
46000,5750,1.2385918139760492,0.026624520855115838,3.166451286130043,1.0,0.5975479313638061,0.5394224742376591,1.625,0.5807916301609705,0.47371173662230825,-0.6351444680353964,8.874422083678654,681.927005527541,0.21644874595338479,1.384697500616312,0.49951215150999784,-1.4908924102783203,0.34812212362885475,nan,nan
46400,5800,1.0158610100581902,0.03076051406642252,2.7921377267301932,1.0,0.6415520112204831,0.581609708120478,1.125,0.37169445332130124,0.2002587221278182,-0.6254136894003041,7.96178913377109,719.6571376989596,0.1994770663161762,0.6641242280602455,0.5008206083814546,-1.3488914370536804,0.39125553146004677,nan,nan
46800,5850,1.1641895015831998,0.028763506955896852,2.9956974114041675,1.0,0.6200453878409462,0.580682806590781,1.5,0.4910514509694064,0.3393875402353575,-0.6337403923221151,9.054814839934696,758.5066999308765,0.2253578578765155,0.7307466678321362,0.501536129834088,-1.3560222685337067,0.35358577221632004,nan,nan
47200,5900,0.8665965411820504,0.021190642553649063,2.7564955651592995,1.0,0.6221690815291367,0.5715553750638108,1.0,0.3662330408315508,0.18544965749662456,-0.6425516051216776,9.147497224700636,719.3094188114628,0.16777264839038253,2.378606339916587,0.5140271260336833,-1.4182452261447906,0.40185927227139473,nan,nan
47600,5950,0.7987040990020385,0.02651759459832455,3.5222755080205914,1.0,0.6829832279181574,0.6477325105706908,0.875,0.248716561244956,0.04467970872816726,-0.6455580845137568,7.666445020129613,808.6888674006332,0.20953242167364805,0.6988133752020076,0.4749580237744651,-1.462587058544159,0.34852930903434753,nan,nan
48000,6000,-0.1801239851702007,-1.65,0.03667508531297789,1.0,0.7204969986050855,0.7236920284510376,0.125,0.08974017919156412,-0.15416776384444542,-0.6465691567900087,7.991546496211084,953.9908204751555,0.23263161867304008,0.6592841120436788,0.487867323896399,-1.34927636384964,0.3732428625226021,nan,nan
48400,6050,0.5387794528943176,0.0347744920124433,2.6375411252079406,1.0,0.6488398496876471,0.6257072470703297,0.75,0.24779630221420085,0.06518106198770192,-0.6261787395321678,8.365683262999227,756.5863078925759,0.23271501217124752,0.5278659425675869,0.5179535508693912,-1.430659681558609,0.39612599089741707,nan,nan
48800,6100,0.7335216051523167,-0.10893963615111568,2.446345467634927,1.0,0.6483561028871918,0.6379469203764692,1.25,0.4846697794489007,0.32738297589094323,-0.637437249266321,10.231026020562275,813.0161603912711,0.1688705102485255,0.9506955603137612,0.5100794890839293,-1.4492563009262085,0.30499542504549026,nan,nan
49200,6150,0.6529049513275517,0.0272001486959694,3.1895261831229957,1.0,0.6373819238797296,0.5755474397013796,0.875,0.248716561244956,0.04927893904292922,-0.6328105986351655,7.6157147202949265,713.2236320758238,0.20529465418308973,0.12295629945583642,0.49041143724141184,-1.3779236972332,0.3925270214676857,nan,nan
49600,6200,1.6224909720256449,0.028965313342350647,4.003132253212459,1.0,0.5671247922600742,0.48717583769408385,1.75,0.497433122489912,0.34538249416244715,-0.5933421014409823,7.916316584437154,598.2909395825118,0.2319226524311307,2.0821600247290917,0.47513978080986463,-1.450343757867813,0.3786667212843895,nan,nan
50000,6250,0.9620458182673818,-0.43252690495164625,2.9801580476639944,1.0,0.58848514984129,0.5314540354698737,1.375,0.4623548915436205,0.3409521236689059,-0.6287208292541169,8.676995397917926,656.4501780085266,0.2287504782038741,0.45243305736221373,0.47326964898346197,-1.4142768383026123,0.36498037725687027,nan,nan
